11745.697266, -2.225
11830.811523, -1.796
11916.542969, -1.347
12002.894531, -0.870
12089.873047, -0.374
12177.480469, 0.102
12265.723633, 0.507
12354.606445, 0.793
12444.132812, 0.918
12534.308594, 0.854
12625.136719, 0.593
12716.624023, 0.163
12808.773438, -0.366
12901.591797, -0.903
12995.082031, -1.362
13089.250000, -1.693
13184.099609, -1.894
13279.636719, -1.981
13375.867188, -1.965
13472.793945, -1.843
13570.422852, -1.610
13668.759766, -1.277
13767.809570, -0.878
13867.577148, -0.464
13968.067383, -0.081
14069.285156, 0.233
14171.237305, 0.452
14273.927734, 0.549
14377.362305, 0.495
14481.546875, 0.276
14586.486328, -0.080
14692.185547, -0.511
14798.651367, -0.959
14905.888672, -1.398
15013.902344, -1.817
15122.700195, -2.203
15232.285156, -2.525
15342.664062, -2.728
15453.843750, -2.773
15565.829102, -2.712
15678.625000, -2.639
15792.239258, -2.596
15906.675781, -2.559
16021.942383, -2.494
16138.043945, -2.396
16254.986328, -2.286
16372.777344, -2.195
16491.421875, -2.173
16610.923828, -2.259
16731.294922, -2.438
16852.535156, -2.669
16974.656250, -2.916
17097.662109, -3.166
17221.558594, -3.417
17346.353516, -3.668
17472.052734, -3.920
17598.662109, -4.171
17726.189453, -4.424
17854.640625, -4.675
17984.021484, -4.927
18114.341797, -5.178
18245.605469, -5.430
18377.820312, -5.682
18510.994141, -5.933
18645.132812, -6.185
18780.242188, -6.437
18916.332031, -6.688
19053.408203, -6.940
19191.476562, -7.191
19330.546875, -7.443
19470.623047, -7.695
19611.714844, -7.942
19753.830078, -8.158
19896.974609, -8.215
